Concert ID,Date,Venue,City,State,Artists,Has Setlist
10,1995-08-18,The Meadowlands,East Rutherford,NJ,Tom Petty & the Heartbreakers (headliner),False
100,2000-03-13,Toad's Place,New Haven,CT,Clancy Brothers (headliner),False
1000,2021-11-22,Capitol Theatre,Port Chester,NY,Joe Bonamassa (headliner),True
1001,2021-11-23,Capitol Theatre,Port Chester,NY,Bob Dylan (headliner),True
1002,2021-11-29,Madison Square Garden,New York,NY,"Luke Combs (headliner), Ashely McBryde (opener)",True
1003,2021-12-13,The Town Hall,New York,NY,Bruce Springsteen + Earle + Nile + Cash (7th Annual J. Henry) (headliner),False
1004,2021-12-18,Daryl's House,Pawling,NY,Wille Nile (headliner),False
1005,2022-02-06,New Jersey Performing Arts Center,Newark,NJ,"Eddie Vedder (festival_performer), The Earthlings (festival_performer)",True
1006,2022-02-23,Madison Square Garden,New York,NY,Elton John (headliner),True
1007,2022-03-01,Barclays Center,Brooklyn,NY,Elton John (headliner),True
1008,2022-03-06,Nassau Coliseum,Uniondale,NY,Elton John (headliner),True
1009,2022-03-11,Ridgefield Playhouse,Ridgefield,CT,Warren Haynes (headliner),True
101,2000-04-12,XL Center,Hartford,CT,"Crosby (festival_performer), Stills (festival_performer), Nash & Young (festival_performer)",True
1010,2022-03-12,Count Basie Center for the Arts,Red Bank,NJ,"Grushecky (festival_performer), Nile (festival_performer), Malin (festival_performer), Maddock etc. (festival_performer)",False
1011,2022-03-22,Cherry Lane Theatre,New York,NY,Steve Earle (Coal Country Play) (headliner),False
1012,2022-03-23,Capitol Theatre,Port Chester,NY,Brothers Osbourne (headliner),False
1013,2022-03-26,Ridgefield Playhouse,Ridgefield,CT,"Mike Campbell (festival_performer), Dirty Knobs (festival_performer)",True
1014,2022-04-01,Hill Country Live,New York,NY,Will Hoge (headliner),False
1015,2022-04-03,Radio City Music Hall,New York,NY,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
1016,2022-04-05,Tarrytown Music Hall,Tarrytown,NY,Jason Isbell (headliner),True
1017,2022-04-07,Tarrytown Music Hall,Tarrytown,NY,Colin Hay (headliner),False
1018,2022-04-08,Madison Square Garden,New York,NY,Billy Joel (headliner),True
1019,2022-04-15,Capitol Theatre,Port Chester,NY,John Fogerty (headliner),True
102,2000-05-08,XL Center,Hartford,CT,Bruce Springsteen & the E Street Band (headliner),False
1020,2022-04-23,UBS Arena,Elmont,NY,The Eagles (headliner),True
1021,2022-05-10,Ridgefield Playhouse,Ridgefield,CT,Weird Al (headliner),True
1022,2022-05-20,Madison Square Garden,New York,NY,Eric Church (headliner),True
1023,2022-05-26,Madison Square Garden,New York,NY,The Who (headliner),True
1024,2022-05-31,Westville Music Bowl,New Haven,CT,Avett Brothers (headliner),True
1025,2022-06-03,Jones Beach Theater,Wantagh,NY,Tim McGraw (headliner),True
1026,2022-06-04,Forest Hills Stadium,Forest Hills,NY,Robert Plant + Alison Krauss (headliner),True
1027,2022-06-10,Tarrytown Music Hall,Tarrytown,NY,Buddy Guy (headliner),True
1028,2022-06-16,MetLife Stadium,East Rutherford,NJ,Paul McCartney (headliner),True
1029,2022-06-18,Citizens Bank Park,Philadelphia,PA,Kenny Chesney / Dan + Shay / Old Dominion (headliner),False
103,2000-06-09,Jones Beach Theater,Wantagh,NY,"KISS (headliner), Ted Nugent (opener)",True
1030,2022-06-21,Jones Beach Theater,Wantagh,NY,The Doobie Brothers (headliner),True
1031,2022-06-27,Hartford HealthCare Amphitheater,Bridgeport,CT,Black Crowes (headliner),True
1032,2022-06-30,City Winery,New York,NY,John Hiatt (headliner),True
1033,2022-06-30,Rockefeller Plaza,New York,NY,Keith Urban (headliner),False
1034,2022-07-01,Hartford HealthCare Amphitheater,Bridgeport,CT,"DEAD: Phil Lesh + Friends (w. Warren Haynes (festival_performer), Q) (festival_performer)",False
1035,2022-07-02,Hartford HealthCare Amphitheater,Bridgeport,CT,Lynyrd Skynyrd (headliner),True
1036,2022-07-05,Xfinity Center,Mansfield,MA,"DEAD: Dead (festival_performer), Company (festival_performer)",True
1037,2022-07-13,Hartford HealthCare Amphitheater,Bridgeport,CT,Jackson Browne (headliner),True
1038,2022-07-15,Citi Field,Queens,NY,"DEAD:  Dead (festival_performer), Company (festival_performer)",True
1039,2022-07-16,Citi Field,Queens,NY,"DEAD:  Dead (festival_performer), Company (festival_performer)",True
104,2000-06-26,Madison Square Garden,New York,NY,Bruce Springsteen & the E Street Band (headliner),False
1040,2022-07-23,MetLife Stadium,East Rutherford,NJ,Elton John (headliner),True
1041,2022-07-27,Jones Beach Theater,Wantagh,NY,Phish (headliner),True
1042,2022-08-03,Capitol Theatre,Port Chester,NY,Counting Crowes (headliner),False
1043,2022-08-09,Madison Square Garden,New York,NY,Rage Against the Machine (headliner),True
1044,2022-08-13,UBS Arena,Elmont,NY,Roger Waters (headliner),True
1045,2022-08-14,Hartford HealthCare Amphitheater,Bridgeport,CT,Steve Miller Band (headliner),True
1046,2022-08-18,Citi Field,Queens,NY,Zac Brown Band (headliner),True
1047,2022-08-19,Jones Beach Theater,Wantagh,NY,Joe Bonamassa (headliner),True
1048,2022-08-23,Jones Beach Theater,Wantagh,NY,Rod Stewart (headliner),True
1049,2022-08-24,Madison Square Garden,New York,NY,Billy Joel (headliner),True
105,2000-06-27,Izod Center,East Rutherford,NJ,"KISS (headliner), Ted Nugent (opener)",True
1050,2022-08-25,Jones Beach Theater,Wantagh,NY,Chris Stapleton (headliner),True
1051,2022-08-27,Capitol Theatre,Port Chester,NY,Avett Brothers (w./ Clem Snide) (headliner),False
1052,2022-08-28,Capitol Theatre,Port Chester,NY,Avett Brothers (headliner),True
1053,2022-08-31,Madison Square Garden,New York,NY,Roger Waters (headliner),True
1054,2022-09-10,Forest Hills Stadium,Forest Hills,NY,"Van Morrison (festival_performer), Tom Jones (festival_performer)",True
1055,2022-09-11,Madison Square Garden,New York,NY,Pearl Jam (headliner),True
1056,2022-09-13,92nd Street Y,New York,NY,Bruce Springsteen / Jann Wenner (headliner),False
1057,2022-09-16,Capitol Theatre,Port Chester,NY,"Mike Campbell (festival_performer), Dirty Knobs (festival_performer)",True
1058,2022-09-17,Asbury Park Beach,Asbury Park,NJ,Sea Hear Now (Stevie Nicks) (headliner),False
1059,2022-09-18,Asbury Park Beach,Asbury Park,NJ,Sea Hear Now (Green Day) (headliner),False
106,2000-06-28,PNC Bank Arts Center,Holmdel,NJ,Phish (headliner),True
1060,2022-09-19,Madison Square Garden,New York,NY,Eric Clapton (headliner),True
1061,2022-09-30,Madison Square Garden,New York,NY,The Killers (w. Johnny Marr) (headliner),False
1062,2022-10-01,Westville Music Bowl,New Haven,CT,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
1063,2022-10-07,Capitol Theatre,Port Chester,NY,"Jeff Beck (festival_performer), Johnny Depp (festival_performer)",True
1064,2022-10-18,Capitol Theatre,Port Chester,NY,ZZ Top (headliner),True
1065,2022-10-21,Mohegan Sun Arena,Uncasville,CT,Keith Urban (headliner),True
1066,2022-10-22,UBS Arena,Elmont,NY,Keith Urban (headliner),True
1067,2022-10-29,Carnegie Hall,New York,NY,Weird Al (headliner),True
1068,2022-11-02,Beacon Theatre,New York,NY,U2:  Bono (headliner),False
1069,2022-11-04,Capitol Theatre,Port Chester,NY,Last Waltz with Warren Haynes + Jamey Johnson (headliner),False
107,2000-07-01,Madison Square Garden,New York,NY,Bruce Springsteen & the E Street Band (headliner),False
1070,2022-11-07,Beacon Theatre,New York,NY,Marcus Mumford (headliner),True
1071,2022-11-10,Terminal 5,New York,NY,Kip Moore (headliner),False
1072,2022-11-14,NBC Studios,New York,NY,"Bruce Springsteen (Late Night (headliner), Fallon) (opener)",False
1073,2022-11-18,Madison Square Garden,New York,NY,Dave Matthews Band (headliner),True
1074,2022-12-08,Beacon Theatre,New York,NY,Gregg Allman Beacon 75 (headliner),False
1075,2022-12-15,Symphony Space,New York,NY,Richard Thompson (headliner),True
1076,2023-01-14,Count Basie Center for the Arts,Red Bank,NJ,Light of Day (headliner),False
1077,2023-02-01,Amalie Arena,Tampa,FL,Bruce Springsteen & the E Street Band (headliner),False
1078,2023-02-05,Kia Center,Orlando,FL,Bruce Springsteen & the E Street Band (headliner),False
1079,2023-03-16,Wells Fargo Center,Philadelphia,PA,Bruce Springsteen & the E Street Band (headliner),False
108,2000-07-08,Jones Beach Theater,Wantagh,NY,Steely Dan (headliner),True
1080,2023-03-19,Capitol Theatre,Port Chester,NY,"Phil Lesh (festival_performer), Friends (festival_performer)",True
1081,2023-03-21,Gramercy Theater,New York,NY,"Will Hoge (festival_performer), Wild Feathers (festival_performer)",True
1082,2023-03-23,Ridgefield Playhouse,Ridgefield,CT,Live (headliner),True
1083,2023-04-01,Madison Square Garden,New York,NY,Bruce Springsteen & the E Street Band (headliner),False
1084,2023-04-03,Barclays Center,Brooklyn,NY,Bruce Springsteen & the E Street Band (headliner),False
1085,2023-04-09,UBS Arena,Elmont,NY,Bruce Springsteen & the E Street Band (headliner),False
1086,2023-04-11,UBS Arena,Elmont,NY,Bruce Springsteen & the E Street Band (headliner),False
1087,2023-04-14,Prudential Center,Newark,NJ,Bruce Springsteen & the E Street Band (headliner),False
1088,2023-04-21,Beacon Theatre,New York,NY,Bono (headliner),True
1089,2023-04-25,Madison Square Garden,New York,NY,Billy Joel (headliner),True
109,2000-07-11,Giants Stadium,East Rutherford,NJ,Dave Matthews Band (headliner),True
1090,2023-04-28,Radio City Music Hall,New York,NY,John Fogerty (headliner),True
1091,2023-05-09,Ridgefield Playhouse,Ridgefield,CT,The Wallflowers (headliner),True
1092,2023-06-06,Beacon Theatre,New York,NY,John Mellencamp (headliner),True
1093,2023-06-21,Citi Field,Queens,NY,Dead and Company (headliner),True
1094,2023-06-22,Citi Field,Queens,NY,Dead and Company (headliner),True
1095,2023-06-24,Hartford HealthCare Amphitheater,Bridgeport,CT,Steve Miller Band with Dave Mason (headliner),False
1096,2023-07-05,Ford Amphitheater at Coney Island,Brooklyn,NY,Neil Young (headliner),True
1097,2023-07-09,Ridgefield Playhouse,Ridgefield,CT,Ace Frehley (headliner),True
1098,2023-07-14,Today Show Plaza at Rockefeller Center,New York,NY,Brad Paisley (headliner),False
1099,2023-07-15,Xfinity Center,Mansfield,MA,Jason Aldean (headliner),True
11,1995-09-19,Nassau Coliseum,Uniondale,NY,"Eric Clapton (headliner), Clarence ""Gatemouth "" Brown (opener)",True
110,2000-07-12,Giants Stadium,East Rutherford,NJ,Dave Matthews Band (headliner),True
1100,2023-07-23,Capitol Theatre,Port Chester,NY,Peter Frampton (headliner),True
1101,2023-07-24,Madison Square Garden,New York,NY,Billy Joel (headliner),True
1102,2023-07-27,City Winery Hudson Valley,Montgomery,NY,Richard Thompson (headliner),True
1103,2023-07-28,Capitol Theatre,Port Chester,NY,"Jason Isbell (festival_performer), the 400 Unit (festival_performer)",True
1104,2023-07-30,Madison Square Garden,New York,NY,Phish (headliner),True
1105,2023-08-02,Radio City Music Hall,New York,NY,Tyler Childers (headliner),True
1106,2023-08-13,Bethel Woods,Bethel,NY,Joe Bonamassa + Styx + Don Felder (headliner),False
1107,2023-08-19,PNC Park,Pittsburgh,PA,"Govt Mule (festival_performer), JBLZE (festival_performer)",True
1108,2023-08-30,MetLife Stadium,East Rutherford,NJ,Bruce Springsteen & the E Street Band (headliner),False
1109,2023-09-01,MetLife Stadium,East Rutherford,NJ,Bruce Springsteen & the E Street Band (headliner),False
111,2000-07-13,Madison Square Garden,New York,NY,Roger Waters (headliner),True
1110,2023-09-03,MetLife Stadium,East Rutherford,NJ,Bruce Springsteen & the E Street Band (headliner),False
1111,2023-09-07,Madison Square Garden,New York,NY,The Eagles + Steely Dan (headliner),False
1112,2023-09-08,Jones Beach Theater,Wantagh,NY,Sting + Joe Sumner (headliner),False
1113,2023-09-09,UBS Arena,Elmont,NY,"Aerosmith (festival_performer), Black Crowes (festival_performer)",True
1114,2023-09-10,Madison Square Garden,New York,NY,Billy Joel (headliner),True
1115,2023-09-15,Paramount Hudson Valley Theater,Peekskill,NY,"Tommy Emmanuel w. Larry Campbell (festival_performer), Teresa Williams (festival_performer)",False
1116,2023-09-16,Jones Beach Theater,Wantagh,NY,Zac Brown Band (headliner),True
1117,2023-09-17,Jones Beach Theater,Wantagh,NY,Zac Brown Band w. King Calaway (headliner),False
1118,2023-09-18,Madison Square Garden,New York,NY,Peter Gabriel (headliner),True
1119,2023-09-28,Sony Hall,New York,NY,Christopher Cross (headliner),True
112,2000-07-20,Giants Stadium,East Rutherford,NJ,"Metallica (headliner), Slayer, Sevendust and Slipknot! (opener)",True
1120,2023-10-04,Dolby Live at Park MGM,Las Vegas,NV,Lady Gaga (headliner),True
1121,2023-10-05,Sphere,Las Vegas,NV,U2 (headliner),True
1122,2023-10-07,UBS Arena,Elmont,NY,Chris Stapleton w Margo Price (headliner),False
1123,2023-10-12,Madison Square Garden,New York,NY,Queen + Adam Lambert (headliner),True
1124,2023-10-20,Beacon Theatre,New York,NY,My Morning Jacket (headliner),True
1125,2023-11-01,Bakkt Theater at Planet Hollywood,Las Vegas,NV,Keith Urban (headliner),True
1126,2023-11-05,House of Blues,Las Vegas,NV,Santana (headliner),True
1127,2023-11-07,Capitol Theatre,Port Chester,NY,Bob Dylan (headliner),True
1128,2023-11-13,Beacon Theatre,New York,NY,Geddy Lee (In Conversation) (headliner),False
1129,2023-11-14,Circle in the Square Theatre,New York,NY,Melissa Etheridge (headliner),False
113,2000-07-31,Stony Brook Southampton,Southampton,NY,"Jimmy Buffett (festival_performer), Coral Reefer Band (festival_performer)",False
1130,2023-11-16,Beacon Theatre,New York,NY,Bob Dylan (headliner),True
1131,2023-11-17,Madison Square Garden,New York,NY,Dave Matthews Band (headliner),False
1132,2023-11-21,City Winery,New York,NY,Mac McAnally (headliner),False
1133,2023-12-02,Madison Square Garden,New York,NY,KISS (headliner),True
1134,2023-12-03,The Town Hall,New York,NY,"Steve Earle (festival_performer), John Mellencamp (festival_performer), Amy Helm (festival_performer), Dave Bromberg (festival_performer)",True
1135,2023-12-12,Capitol Theatre,Port Chester,NY,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
1136,2023-12-13,Capitol Theatre,Port Chester,NY,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
1137,2023-12-16,Capitol Theatre,Port Chester,NY,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
1138,2023-12-17,Capitol Theatre,Port Chester,NY,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
1139,2023-12-31,UBS Arena,Elmont,NY,Billy Joel (headliner),True
114,2000-08-04,Jones Beach Theater,Wantagh,NY,"Allman Brothers Band (festival_performer), Hot Tuna (festival_performer)",True
1140,2024-01-20,Count Basie Center for the Arts,Red Bank,NJ,Light of Day (headliner),False
1141,2024-01-21,Capitol Theatre,Port Chester,NY,"Richard Marx (festival_performer), Rick Springfield (festival_performer)",True
1142,2024-01-23,Madison Square Garden,New York,NY,Madonna (headliner),True
1143,2024-02-24,Radio City Music Hall,New York,NY,"Jason Isbell (festival_performer), 400 Unit (w. Aimee Mann) (festival_performer)",True
1144,2024-02-28,Ridgefield Playhouse,Ridgefield,CT,Live (headliner),True
1145,2024-03-01,Emelin Theatre,Mamaroneck,NY,Richard Thompson (headliner),True
1146,2024-03-04,Capitol Theatre,Port Chester,NY,"Phil Lesh (festival_performer), Friends (W. Warren Haynes) (festival_performer)",True
1147,2024-03-10,New Jersey Performing Arts Center,Newark,NJ,John Mellencamp (Bruce appearance) (headliner),False
1148,2024-03-16,Prudential Center,Newark,NJ,Bryan Adams (w. Dave Stewart) (headliner),False
1149,2024-03-21,Capitol Theatre,Port Chester,NY,Emmylou Harris (headliner),True
115,2000-08-12,Freedom Mortgage Pavilion,Camden,NJ,"Neil Young (festival_performer), The Pretenders (festival_performer)",True
1150,2024-03-22,Capitol Theatre,Port Chester,NY,Blackberry Smoke (headliner),True
1151,2024-03-28,Madison Square Garden,New York,NY,Billy Joel (100th) (headliner),False
1152,2024-03-30,UBS Arena,Elmont,NY,Zach Bryan (headliner),True
1153,2024-04-04,Mercury Lounge,New York,NY,53 Thieves (headliner),False
1154,2024-04-05,Palace Theatre,Stamford,CT,Lady A (headliner),False
1155,2024-04-12,Mohegan Sun Arena,Uncasville,CT,Bruce Springsteen & the E Street Band (headliner),False
1156,2024-04-13,Patchogue Theatre,Patchogue,NY,Colin Hay (headliner),True
1157,2024-04-14,NYCB Theatre at Westbury,Westbury,NY,Buddy Guy (headliner),True
1158,2024-04-15,MVP Arena,Albany,NY,Bruce Springsteen & the E Street Band (headliner),False
1159,2024-04-17,Radio City Music Hall,New York,NY,Barry Manilow (headliner),True
116,2000-08-16,Irish Pub,Cape Cod,MA,"Clancy, OConnell (festival_performer), Clancy (festival_performer)",False
1160,2024-04-27,Radio City Music Hall,New York,NY,Black Crowes (headliner),True
1161,2024-05-01,Ridgefield Playhouse,Ridgefield,CT,Lyle Lovett (with Lisa Loeb) (headliner),False
1162,2024-05-09,Madison Square Garden,New York,NY,Billy Joel (75th Birthday) (headliner),False
1163,2024-05-14,Forest Hills Stadium,Forest Hills,NY,"Neil Young (festival_performer), Crazy Horse (festival_performer)",True
1164,2024-05-21,Westville Music Bowl,New Haven,CT,Avett Brothers (headliner),True
1165,2024-05-22,Barclays Center,Brooklyn,NY,Ed Sheeran (headliner),True
1166,2024-05-23,MetLife Stadium,East Rutherford,NJ,The Rolling Stones (headliner),True
1167,2024-05-26,MetLife Stadium,East Rutherford,NJ,The Rolling Stones (headliner),True
1168,2024-05-28,Madison Square Garden,New York,NY,Tyler Childers (headliner),True
1169,2024-05-31,Tarrytown Music Hall,Tarrytown,NY,John Hiatt (headliner),True
117,2000-09-23,Webster Theater,Hartford,CT,"Dickey Betts Band (headliner), Larry McCray (opener)",True
1170,2024-06-08,Madison Square Garden,New York,NY,Billy Joel (headliner),True
1171,2024-06-13,Sphere,Las Vegas,NV,Dead and Company (headliner),True
1172,2024-06-14,Sphere,Las Vegas,NV,Dead and Company (headliner),True
1173,2024-06-15,Sphere,Las Vegas,NV,Dead and Company (headliner),True
1174,2024-06-18,Capitol Theatre,Port Chester,NY,Roger Daltrey (headliner),True
1175,2024-06-22,The Rooftop at Pier 17,New York,NY,Billy Currington (headliner),False
1176,2024-06-29,Jones Beach Theater,Wantagh,NY,"Willie Nelson (festival_performer), Bob Dylan (festival_performer), Robert Plant (festival_performer)",True
1177,2024-07-12,Tarrytown Music Hall,Tarrytown,NY,Amos Lee (headliner),False
1178,2024-07-16,Radio City Music Hall,New York,NY,"Daryl Hall (festival_performer), Elvis Costello (festival_performer)",True
1179,2024-07-17,Citi Field,Queens,NY,Foo Fighters (headliner),True
118,2000-08-19,Freedom Mortgage Pavilion,Camden,NJ,"John Fogerty with Dr. John (festival_performer), Aaron neville (festival_performer)",False
1180,2024-07-23,Beacon Theatre,New York,NY,"Pat Benetar (festival_performer), Neil Giraldo (festival_performer)",True
1181,2024-07-24,Bridgeport,Bridgeport,CT,Sammy Hagar (headliner),True
1182,2024-07-25,Madison Square Garden,New York,NY,Billy Joel (Final Franchise) (headliner),False
1183,2024-07-26,Great South Bay Music Festival,Oakdale,NY,NeedtoBreathe (headliner),True
1184,2024-08-05,Citi Field,Queens,NY,"Green Day (festival_performer), Smashing Pumpkins (festival_performer)",True
1185,2024-08-07,Madison Square Garden,New York,NY,"The Doobie Brothers (festival_performer), Steve Winwood (festival_performer)",True
1186,2024-08-17,MetLife Stadium,East Rutherford,NJ,"Kenny Chesney (festival_performer), Zac Brown (festival_performer)",True
1187,2024-08-18,Arthur Ashe Stadium,Queens,NY,"Dierks Bentley (headliner), Chase Rice (opener)",True
1188,2024-08-21,Citizens Bank Park,Philadelphia,PA,Bruce Springsteen & the E Street Band (headliner),False
1189,2024-08-23,Citizens Bank Park,Philadelphia,PA,Bruce Springsteen & the E Street Band (headliner),True
119,2000-10-01,Nassau Coliseum,Uniondale,NY,"Tina Turner (festival_performer), Joe Cocker (festival_performer)",True
1190,2024-08-24,Capitol Theatre,Port Chester,NY,Joe Bonamassa (headliner),True
1191,2024-08-28,Daryl's House,Pawling,NY,Walter Trout (headliner),False
1192,2024-09-03,Madison Square Garden,New York,NY,Pearl Jam (headliner),True
1193,2024-09-04,Madison Square Garden,New York,NY,Pearl Jam (headliner),True
1194,2024-09-12,CFG Bank Arena,Baltimore,MD,Pearl Jam (headliner),True
1195,2024-09-13,Oriole Park at Camden Yards,Baltimore,MD,Bruce Springsteen (headliner),True
1196,2024-09-14,Asbury Park Beach,Asbury Park,NJ,"SEA HEAR NOW: Noah Kahan (festival_performer), Black Crowes (festival_performer), Guster (festival_performer), Revivalists (festival_performer), Randolph (festival_performer)",True
1197,2024-09-15,Asbury Park Beach,Asbury Park,NJ,"SEA HEAR NOW: Bruce Springsteen (festival_performer), Trey Anastaio (festival_performer), Kool & Gang (festival_performer)",True
1198,2024-09-16,Madison Square Garden,New York,NY,ELO (headliner),True
1199,2024-09-21,Saratoga Performing Arts Center,Saratoga Springs,NY,"Farm Aid: Nelson (festival_performer), Young (festival_performer), Dave & Tim (festival_performer), Rateliffe (festival_performer), Mellencamp (festival_performer)",True
12,1995-10-14,Madison Square Garden,New York,NY,Elton John (headliner),True
120,2000-10-03,Madison Square Garden,New York,NY,"The Who (festival_performer), The Wallflowers (festival_performer)",True
1200,2024-09-27,Madison Square Garden,New York,NY,Jelly Roll (headliner),True
1201,2024-09-30,Capitol Theatre,Port Chester,NY,The Doobie Brothers (headliner),True
1202,2024-10-05,Hartford HealthCare Amphitheater,Bridgeport,CT,Kings of Leon (headliner),True
1203,2024-10-08,Capitol Theatre,Port Chester,NY,Tedeschi Trucks Band (headliner),True
1204,2024-10-13,Capitol Theatre,Port Chester,NY,Sting (headliner),True
1205,2024-10-16,Tarrytown Music Hall,Tarrytown,NY,Richard Thompson (Band) (headliner),False
1206,2024-10-17,Tarrytown Music Hall,Tarrytown,NY,The Lone Bellow (headliner),False
1207,2024-10-19,Forest Hills Stadium,Forest Hills,NY,Sturgill Simpson (headliner),True
1208,2024-10-23,Le Poisson Rouge,New York,NY,Will Hoge (headliner),False
1209,2024-10-24,Wonder Bar,Asbury Park,NJ,Will Hoge (headliner),False
121,2000-10-19,Great South Bay Music Festival,Oakdale,NY,Alice Cooper (headliner),True
1210,2024-10-26,Garcia's at The Capitol Theatre,Port Chester,NY,Stella Blue's Band (acoustic) (headliner),True
1211,2024-10-30,Today Show Plaza at Rockefeller Center,New York,NY,Keith Urban (headliner),False
1212,2024-11-04,Madison Square Garden,New York,NY,David Gilmour (headliner),True
1213,2024-11-05,Madison Square Garden,New York,NY,David Gilmour (headliner),True
1214,2024-11-08,Capitol Theatre,Port Chester,NY,The Last Waltz (headliner),True
1215,2024-11-11,Lincoln Center,New York,NY,"Stand Up for Heroes:  Bruce Springsteen, Norah Jones (headliner)",True
1216,2024-11-12,Capitol Theatre,Port Chester,NY,The Wallflowers (headliner),True
1217,2024-11-16,Play Group Theatre,White Plains,NY,Beatles Tribute (festival_performer),False
1218,2024-11-18,Sony Hall,New York,NY,Mac McAnally (headliner),True
1219,2024-11-22,Madison Square Garden,New York,NY,Dave Matthews Band (headliner),True
122,2001-02-15,Madison Square Garden,New York,NY,"Barenaked Ladies (festival_performer), Guster (festival_performer)",True
1220,2024-11-24,Madison Square Garden,New York,NY,Dave Matthews Band (headliner),True
1221,2024-11-26,Kings Theatre,Brooklyn,NY,Empire of the Sun (headliner),True
