Concert ID,Date,Venue,City,State,Festival Name,Headliners,Openers,Other Artists,Total Artists,Has Setlist
10,1995-08-18,The Meadowlands,East Rutherford,NJ,,Tom Petty & the Heartbreakers,,,1,False
100,2000-03-13,Toad's Place,New Haven,CT,,Clancy Brothers,,,1,False
1000,2021-11-22,Capitol Theatre,Port Chester,NY,,Joe Bonamassa,,,1,True
1001,2021-11-23,Capitol Theatre,Port Chester,NY,,Bob Dylan,,,1,True
1002,2021-11-29,Madison Square Garden,New York,NY,,Luke Combs,Ashely McBryde,,2,True
1003,2021-12-13,The Town Hall,New York,NY,,Bruce Springsteen + Earle + Nile + Cash (7th Annual J. Henry),,,1,False
1004,2021-12-18,Daryl's House,Pawling,NY,,Wille Nile,,,1,False
1005,2022-02-06,New Jersey Performing Arts Center,Newark,NJ,Multi-Artist Show,,,Eddie Vedder; The Earthlings,2,True
1006,2022-02-23,Madison Square Garden,New York,NY,,Elton John,,,1,True
1007,2022-03-01,Barclays Center,Brooklyn,NY,,Elton John,,,1,True
1008,2022-03-06,Nassau Coliseum,Uniondale,NY,,Elton John,,,1,True
1009,2022-03-11,Ridgefield Playhouse,Ridgefield,CT,,Warren Haynes,,,1,True
101,2000-04-12,XL Center,Hartford,CT,Multi-Artist Show,,,Crosby; Stills; Nash & Young,3,True
1010,2022-03-12,Count Basie Center for the Arts,Red Bank,NJ,Light of Day 22,,,Grushecky; Nile; Malin; Maddock etc.,4,False
1011,2022-03-22,Cherry Lane Theatre,New York,NY,,Steve Earle (Coal Country Play),,,1,False
1012,2022-03-23,Capitol Theatre,Port Chester,NY,,Brothers Osbourne,,,1,False
1013,2022-03-26,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,,,Mike Campbell; Dirty Knobs,2,True
1014,2022-04-01,Hill Country Live,New York,NY,,Will Hoge,,,1,False
1015,2022-04-03,Radio City Music Hall,New York,NY,Multi-Artist Show,,,Bob Weir; Wolf Brothers,2,True
1016,2022-04-05,Tarrytown Music Hall,Tarrytown,NY,,Jason Isbell,,,1,True
1017,2022-04-07,Tarrytown Music Hall,Tarrytown,NY,,Colin Hay,,,1,False
1018,2022-04-08,Madison Square Garden,New York,NY,,Billy Joel,,,1,True
1019,2022-04-15,Capitol Theatre,Port Chester,NY,,John Fogerty,,,1,True
102,2000-05-08,XL Center,Hartford,CT,,Bruce Springsteen & the E Street Band,,,1,False
1020,2022-04-23,UBS Arena,Elmont,NY,,The Eagles,,,1,True
1021,2022-05-10,Ridgefield Playhouse,Ridgefield,CT,,Weird Al,,,1,True
1022,2022-05-20,Madison Square Garden,New York,NY,,Eric Church,,,1,True
1023,2022-05-26,Madison Square Garden,New York,NY,,The Who,,,1,True
1024,2022-05-31,Westville Music Bowl,New Haven,CT,,Avett Brothers,,,1,True
1025,2022-06-03,Jones Beach Theater,Wantagh,NY,,Tim McGraw,,,1,True
1026,2022-06-04,Forest Hills Stadium,Forest Hills,NY,,Robert Plant + Alison Krauss,,,1,True
1027,2022-06-10,Tarrytown Music Hall,Tarrytown,NY,,Buddy Guy,,,1,True
1028,2022-06-16,MetLife Stadium,East Rutherford,NJ,,Paul McCartney,,,1,True
1029,2022-06-18,Citizens Bank Park,Philadelphia,PA,,Kenny Chesney / Dan + Shay / Old Dominion,,,1,False
103,2000-06-09,Jones Beach Theater,Wantagh,NY,,KISS,Ted Nugent,,2,True
1030,2022-06-21,Jones Beach Theater,Wantagh,NY,,The Doobie Brothers,,,1,True
1031,2022-06-27,Hartford HealthCare Amphitheater,Bridgeport,CT,,Black Crowes,,,1,True
1032,2022-06-30,City Winery,New York,NY,,John Hiatt,,,1,True
1033,2022-06-30,Rockefeller Plaza,New York,NY,,Keith Urban,,,1,False
1034,2022-07-01,Hartford HealthCare Amphitheater,Bridgeport,CT,Multi-Artist Show,,,DEAD: Phil Lesh + Friends (w. Warren Haynes; Q),2,False
1035,2022-07-02,Hartford HealthCare Amphitheater,Bridgeport,CT,,Lynyrd Skynyrd,,,1,True
1036,2022-07-05,Xfinity Center,Mansfield,MA,Multi-Artist Show,,,DEAD: Dead; Company,2,True
1037,2022-07-13,Hartford HealthCare Amphitheater,Bridgeport,CT,,Jackson Browne,,,1,True
1038,2022-07-15,Citi Field,Queens,NY,Multi-Artist Show,,,DEAD:  Dead; Company,2,True
1039,2022-07-16,Citi Field,Queens,NY,Multi-Artist Show,,,DEAD:  Dead; Company,2,True
104,2000-06-26,Madison Square Garden,New York,NY,,Bruce Springsteen & the E Street Band,,,1,False
1040,2022-07-23,MetLife Stadium,East Rutherford,NJ,,Elton John,,,1,True
1041,2022-07-27,Jones Beach Theater,Wantagh,NY,,Phish,,,1,True
1042,2022-08-03,Capitol Theatre,Port Chester,NY,,Counting Crowes,,,1,False
1043,2022-08-09,Madison Square Garden,New York,NY,,Rage Against the Machine,,,1,True
1044,2022-08-13,UBS Arena,Elmont,NY,,Roger Waters,,,1,True
1045,2022-08-14,Hartford HealthCare Amphitheater,Bridgeport,CT,,Steve Miller Band,,,1,True
1046,2022-08-18,Citi Field,Queens,NY,,Zac Brown Band,,,1,True
1047,2022-08-19,Jones Beach Theater,Wantagh,NY,,Joe Bonamassa,,,1,True
1048,2022-08-23,Jones Beach Theater,Wantagh,NY,,Rod Stewart,,,1,True
1049,2022-08-24,Madison Square Garden,New York,NY,,Billy Joel,,,1,True
105,2000-06-27,Izod Center,East Rutherford,NJ,,KISS,Ted Nugent,,2,True
1050,2022-08-25,Jones Beach Theater,Wantagh,NY,,Chris Stapleton,,,1,True
1051,2022-08-27,Capitol Theatre,Port Chester,NY,,Avett Brothers (w./ Clem Snide),,,1,False
1052,2022-08-28,Capitol Theatre,Port Chester,NY,,Avett Brothers,,,1,True
1053,2022-08-31,Madison Square Garden,New York,NY,,Roger Waters,,,1,True
1054,2022-09-10,Forest Hills Stadium,Forest Hills,NY,Multi-Artist Show,,,Van Morrison; Tom Jones,2,True
1055,2022-09-11,Madison Square Garden,New York,NY,,Pearl Jam,,,1,True
1056,2022-09-13,92nd Street Y,New York,NY,,Bruce Springsteen / Jann Wenner,,,1,False
1057,2022-09-16,Capitol Theatre,Port Chester,NY,Multi-Artist Show,,,Mike Campbell; Dirty Knobs,2,True
1058,2022-09-17,Asbury Park Beach,Asbury Park,NJ,,Sea Hear Now (Stevie Nicks),,,1,False
1059,2022-09-18,Asbury Park Beach,Asbury Park,NJ,,Sea Hear Now (Green Day),,,1,False
106,2000-06-28,PNC Bank Arts Center,Holmdel,NJ,,Phish,,,1,True
1060,2022-09-19,Madison Square Garden,New York,NY,,Eric Clapton,,,1,True
1061,2022-09-30,Madison Square Garden,New York,NY,,The Killers (w. Johnny Marr),,,1,False
1062,2022-10-01,Westville Music Bowl,New Haven,CT,Multi-Artist Show,,,Bob Weir; Wolf Brothers,2,True
1063,2022-10-07,Capitol Theatre,Port Chester,NY,Multi-Artist Show,,,Jeff Beck; Johnny Depp,2,True
1064,2022-10-18,Capitol Theatre,Port Chester,NY,,ZZ Top,,,1,True
1065,2022-10-21,Mohegan Sun Arena,Uncasville,CT,,Keith Urban,,,1,True
1066,2022-10-22,UBS Arena,Elmont,NY,,Keith Urban,,,1,True
1067,2022-10-29,Carnegie Hall,New York,NY,,Weird Al,,,1,True
1068,2022-11-02,Beacon Theatre,New York,NY,,U2:  Bono,,,1,False
1069,2022-11-04,Capitol Theatre,Port Chester,NY,,Last Waltz with Warren Haynes + Jamey Johnson,,,1,False
107,2000-07-01,Madison Square Garden,New York,NY,,Bruce Springsteen & the E Street Band,,,1,False
1070,2022-11-07,Beacon Theatre,New York,NY,,Marcus Mumford,,,1,True
1071,2022-11-10,Terminal 5,New York,NY,,Kip Moore,,,1,False
1072,2022-11-14,NBC Studios,New York,NY,,Bruce Springsteen (Late Night,Fallon),,2,False
1073,2022-11-18,Madison Square Garden,New York,NY,,Dave Matthews Band,,,1,True
1074,2022-12-08,Beacon Theatre,New York,NY,,Gregg Allman Beacon 75,,,1,False
1075,2022-12-15,Symphony Space,New York,NY,,Richard Thompson,,,1,True
1076,2023-01-14,Count Basie Center for the Arts,Red Bank,NJ,,Light of Day,,,1,False
1077,2023-02-01,Amalie Arena,Tampa,FL,,Bruce Springsteen & the E Street Band,,,1,False
1078,2023-02-05,Kia Center,Orlando,FL,,Bruce Springsteen & the E Street Band,,,1,False
1079,2023-03-16,Wells Fargo Center,Philadelphia,PA,,Bruce Springsteen & the E Street Band,,,1,False
108,2000-07-08,Jones Beach Theater,Wantagh,NY,,Steely Dan,,,1,True
1080,2023-03-19,Capitol Theatre,Port Chester,NY,Multi-Artist Show,,,Phil Lesh; Friends,2,True
1081,2023-03-21,Gramercy Theater,New York,NY,Multi-Artist Show,,,Will Hoge; Wild Feathers,2,True
1082,2023-03-23,Ridgefield Playhouse,Ridgefield,CT,,Live,,,1,True
1083,2023-04-01,Madison Square Garden,New York,NY,,Bruce Springsteen & the E Street Band,,,1,False
1084,2023-04-03,Barclays Center,Brooklyn,NY,,Bruce Springsteen & the E Street Band,,,1,False
1085,2023-04-09,UBS Arena,Elmont,NY,,Bruce Springsteen & the E Street Band,,,1,False
1086,2023-04-11,UBS Arena,Elmont,NY,,Bruce Springsteen & the E Street Band,,,1,False
1087,2023-04-14,Prudential Center,Newark,NJ,,Bruce Springsteen & the E Street Band,,,1,False
1088,2023-04-21,Beacon Theatre,New York,NY,,Bono,,,1,True
1089,2023-04-25,Madison Square Garden,New York,NY,,Billy Joel,,,1,True
109,2000-07-11,Giants Stadium,East Rutherford,NJ,,Dave Matthews Band,,,1,True
1090,2023-04-28,Radio City Music Hall,New York,NY,,John Fogerty,,,1,True
1091,2023-05-09,Ridgefield Playhouse,Ridgefield,CT,,The Wallflowers,,,1,True
1092,2023-06-06,Beacon Theatre,New York,NY,,John Mellencamp,,,1,True
1093,2023-06-21,Citi Field,Queens,NY,,Dead and Company,,,1,True
1094,2023-06-22,Citi Field,Queens,NY,,Dead and Company,,,1,True
1095,2023-06-24,Hartford HealthCare Amphitheater,Bridgeport,CT,,Steve Miller Band with Dave Mason,,,1,False
1096,2023-07-05,Ford Amphitheater at Coney Island,Brooklyn,NY,,Neil Young,,,1,True
1097,2023-07-09,Ridgefield Playhouse,Ridgefield,CT,,Ace Frehley,,,1,True
1098,2023-07-14,Today Show Plaza at Rockefeller Center,New York,NY,,Brad Paisley,,,1,False
1099,2023-07-15,Xfinity Center,Mansfield,MA,,Jason Aldean,,,1,True
11,1995-09-19,Nassau Coliseum,Uniondale,NY,,Eric Clapton,"Clarence ""Gatemouth "" Brown",,2,True
110,2000-07-12,Giants Stadium,East Rutherford,NJ,,Dave Matthews Band,,,1,True
1100,2023-07-23,Capitol Theatre,Port Chester,NY,,Peter Frampton,,,1,True
1101,2023-07-24,Madison Square Garden,New York,NY,,Billy Joel,,,1,True
1102,2023-07-27,City Winery Hudson Valley,Montgomery,NY,,Richard Thompson,,,1,True
1103,2023-07-28,Capitol Theatre,Port Chester,NY,Multi-Artist Show,,,Jason Isbell; the 400 Unit,2,True
1104,2023-07-30,Madison Square Garden,New York,NY,,Phish,,,1,True
1105,2023-08-02,Radio City Music Hall,New York,NY,,Tyler Childers,,,1,True
1106,2023-08-13,Bethel Woods,Bethel,NY,,Joe Bonamassa + Styx + Don Felder,,,1,False
1107,2023-08-19,PNC Park,Pittsburgh,PA,Multi-Artist Show,,,Govt Mule; JBLZE,2,True
1108,2023-08-30,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,,,1,False
1109,2023-09-01,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,,,1,False
111,2000-07-13,Madison Square Garden,New York,NY,,Roger Waters,,,1,True
1110,2023-09-03,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,,,1,False
1111,2023-09-07,Madison Square Garden,New York,NY,,The Eagles + Steely Dan,,,1,False
1112,2023-09-08,Jones Beach Theater,Wantagh,NY,,Sting + Joe Sumner,,,1,False
1113,2023-09-09,UBS Arena,Elmont,NY,Multi-Artist Show,,,Aerosmith; Black Crowes,2,True
1114,2023-09-10,Madison Square Garden,New York,NY,,Billy Joel,,,1,True
1115,2023-09-15,Paramount Hudson Valley Theater,Peekskill,NY,Multi-Artist Show,,,Tommy Emmanuel w. Larry Campbell; Teresa Williams,2,False
1116,2023-09-16,Jones Beach Theater,Wantagh,NY,,Zac Brown Band,,,1,True
1117,2023-09-17,Jones Beach Theater,Wantagh,NY,,Zac Brown Band w. King Calaway,,,1,False
1118,2023-09-18,Madison Square Garden,New York,NY,,Peter Gabriel,,,1,True
1119,2023-09-28,Sony Hall,New York,NY,,Christopher Cross,,,1,True
112,2000-07-20,Giants Stadium,East Rutherford,NJ,,Metallica,"Slayer, Sevendust and Slipknot!",,2,True
1120,2023-10-04,Dolby Live at Park MGM,Las Vegas,NV,,Lady Gaga,,,1,True
1121,2023-10-05,Sphere,Las Vegas,NV,,U2,,,1,True
1122,2023-10-07,UBS Arena,Elmont,NY,,Chris Stapleton w Margo Price,,,1,False
1123,2023-10-12,Madison Square Garden,New York,NY,,Queen + Adam Lambert,,,1,True
